smiles,pIC50
c1cnc(Nc2cc(Br)ccc2)nc1N1CCCCC1C,8.979
c1ccnc(Nc2ccc(Cl)cc2)c1N1CCC(F)CC1,7.429
COc1cc2nc(N1CCN(C)CC1)nc(Nc3cccc(C(=O)NC)c3)c2cc1OC,6.96
c1cnc(Nc2cc(S(=O)(=O)C)ccc2)nc1N1CC(F)(F)C1,7.329
c1ccc2nc(N1CCCCC1)nc(Nc3cccc(C(=O)NC)c3)c2c1,6.601
COc1cc2nc(NC1CC1)nc(Nc3ccc(F)cc3)c2cc1OC,7.161
c1cc(F)c2[nH]c(-c3ccnc(N1CC(O)CC1)n3)nc2c1,7.443
c1cnc(Nc2ccc(F)cc2)nc1NCC,
c1nc(Nc2ccc(NC(=O)C)cc2)nc(n1)N1CCOC1,6.396
COc1cc2nc(N1CCOC1)nc(Nc3ccc(CCC)cc3)c2cc1OC,6.19
c1nc(Nc2cccc(C(F)(F)F)c2)nc(n1)N1CC(C)CC1,5.0
c1cnc(Nc2ccc(c1ccsc1)cc2)nc1N1CCC(O)CC1,6.48
c1ccc2nc(NCC)nc(Nc3cccc(CCC)c3)c2c1,6.451
c1cnc(Nc2ccc(OCCC)cc2)nc1NC1CCNCC1,
c1cnc(Nc2ccc(S(=O)(=O)C)cc2)nc1NC1CCC1,6.493
c1cnc(Nc2cc(OC(F)(F)F)ccc2)nc1N1CCC(N)CC1,7.25
COc1cc2nc(N(C)CC)nc(Nc3ccc(C(C)C)cc3)c2cc1OC,6.956
c1nc(Nc2ccc(Br)cc2)nc(n1)N1CCNCC1,6.843
c1ccc2nc(N1CCOC1)nc(Nc3ccc(C(=O)NC)cc3)c2c1,7.242
c1cnc(Nc2ccc(CN)cc2)nc1N1CCN(C)CC1,7.015
c1nc(Nc2cccc(OCC)c2)nc(n1)N1CCCCC1,6.721
c1ccnc(Nc2cccc(C(=O)N)c2)c1N1CCN(C)CC1,
c1cc(Nc2ccc(CC)cc2)ncc1NCCC,7.483
c1cnc(Nc2ccc(NC(=O)C)cc2)nc1N1CCCC1C,8.17
c1ccc2nc(N1CCCC(O)C1)nc(Nc3cccc(C1CC1)c3)c2c1,6.849
c1cc(Nc2ccc(OCC)cc2)ncc1NCC,7.184
c1cnc(Nc2cc(OC(F)(F)F)ccc2)nc1N1CCCC1C,7.199
c1ccnc(Nc2cccc(NC(=O)C)c2)c1N1CCCC(O)C1,7.793
c1cc(Nc2ccc(C1CCC1)cc2)ncc1NCC(C)C,7.456
COc1cc2nc(N1CCCCC1)nc(Nc3cccc(NC(=O)C)c3)c2cc1OC,7.154
c1cnc(Nc2ccc(C(=O)O)cc2)nc1N1CC(F)(F)C1,7.211
c1ccc2nc(NCC(C)C)nc(Nc3cccc(C1CCC1)c3)c2c1,5.703
c1cnc(Nc2ccc(NS(=O)(=O)C)cc2)nc1NC,
c1c(C)cc2[nH]c(-c3ccnc(N(CC)CC)n3)nc2c1,6.62
c1nc(Nc2cccc(C(=O)NC)c2)nc(n1)N1CCCC(O)C1,7.676
c1ccc2nc(N1CCC(F)CC1)nc(Nc3cccc(C1CCC1)c3)c2c1,8.412
c1ccnc(Nc2ccc(CN)cc2)c1N1CCN(CC)CC1,7.284
c1ccc2nc(N(C)CC)nc(Nc3cccc(NC(=O)C)c3)c2c1,8.129
c1nc(Nc2ccc(C(F)(F)F)cc2)c2nc[nH]c2n1,8.101
c1cnc(Nc2cc(C(=O)NC)ccc2)nc1NCCC,7.972
c1cnc(Nc2ccc(c1ccoc1)cc2)nc1NCCC,7.29
c1nc(Nc2cccc(C)c2)nc(n1)N1CCCCC1,8.246
c1cnc(Nc2ccc(OCCC)cc2)nc1N1CCCC1,7.303
c1cc(Nc2ccc(C(C)C)cc2)ncc1N1CCCC1,7.193
c1nc(Nc2ccc(C)cc2)nc(n1)NC1CC1,6.182
c1nc(Nc2ccc(Cl)cc2)nc(n1)NCC,
c1nc(Nc2ccc(NC(=O)C)cc2)nc(n1)N1CCOCC1,7.797
c1cnc(Nc2ccc(OC)cc2)nc1N1CCCC1C,7.363
c1cc(F)c2[nH]c(-c3ccnc(N1CCC(O)CC1)n3)nc2c1,7.024
c1cnc(Nc2ccc(CCC)cc2)nc1N1CCNCC1,8.037
c1cnc(Nc2cc(NCC)ccc2)nc1NCC(C)C,6.866
c1nc(Nc2cccc(CC)c2)nc(n1)N1CCNCC1,7.872
c1c(C)cc2[nH]c(-c3ccnc(N1CCC(F)CC1)n3)nc2c1,7.08
c1ccnc(Nc2cccc(C(=O)NC)c2)c1N1CCCC1,7.459
c1nc(Nc2cccc(C#N)c2)nc(n1)N(C)CC,7.229
c1cnc(Nc2cccc(CN)c2)nc1N1CCC(F)CC1,7.972
c1ccnc(Nc2cccc(C(F)(F)F)c2)c1NCCC,8.231
c1ccc2nc(N1CCOCC1)nc(Nc3cccc(C#N)c3)c2c1,6.274
c1nc(Nc2cccc(S(=O)(=O)C)c2)nc(n1)N1CCC(O)CC1,6.416
COc1cc2nc(N1CCC(F)CC1)nc(Nc3ccc(C#N)cc3)c2cc1OC,7.425
c1cnc(Nc2cc(N(C)C)ccc2)nc1N1CCNCC1,6.718
c1cc(Nc2ccc(OCC)cc2)ncc1N1CCNCC1,8.949
c1cnc(Nc2ccc3[nH]nc(C)c3c2)nc1N1CC(O)CC1,7.753
c1ccc2nc(N(C)CC)nc(Nc3ccc(C(C)C)cc3)c2c1,7.247
COc1cc2nc(NC1CCNCC1)nc(Nc3cccc(OCC)c3)c2cc1OC,7.541
COc1cc2nc(N1CC(C)CC1)nc(Nc3cccc(CCC)c3)c2cc1OC,7.545
c1ccnc(Nc2cccc(C)c2)c1NC,7.214
c1cnc(Nc2ccc(C(=O)NCC)cc2)nc1N1CCCC1,8.036
c1cnc(Nc2ccc(OC(C)C)cc2)nc1NC1CCC1,7.503
c1ccc2nc(NC1CCNCC1)nc(Nc3ccc(C)cc3)c2c1,7.226
COc1cc2nc(NCC)nc(Nc3ccc(CCC)cc3)c2cc1OC,6.487
c1cnc(Nc2ccc(CN)cc2)nc1N1CCC(F)CC1,9.132
c1cnc(Nc2cccc(NC(=O)C)c2)nc1N1CCOCC1,6.016
c1cnc(Nc2ccc(CCC)cc2)nc1NCC(C)C,8.477
c1nc(Nc2cccc(N(C)C)c2)nc(n1)N1CCC(O)CC1,7.746
c1ccc2nc(NCCC)nc(Nc3cccc(F)c3)c2c1,6.879
c1cnc(Nc2cccc3[nH]ncc23)nc1N(C)CC,8.064
COc1cc2nc(N1CCC(F)CC1)nc(Nc3ccc(C(=O)NC)cc3)c2cc1OC,7.749
c1nc(Nc2cccc(CCC)c2)nc(n1)NC1CCNCC1,6.354
c1cc(OC)c2[nH]c(-c3ccnc(N1CCCCC1C)n3)nc2c1,6.387
COc1cc2nc(N1CCC(F)CC1)nc(Nc3ccc(CCC)cc3)c2cc1OC,
c1ccnc(Nc2ccc(Cl)cc2)c1NCC,8.129
c1cc(Nc2ccc(C)cc2)ncc1NCC,7.952
COc1cc2nc(N1CCNCC1)nc(Nc3cccc(C#N)c3)c2cc1OC,8.5
c1cnc(Nc2cc(OCCF)ccc2)nc1N1CCOCC1,
c1nc(Nc2ccc(NC(=O)C)cc2)nc(n1)N1CCC(F)CC1,6.488
c1cnc(Nc2ccc(C(F)(F)F)cc2)nc1N1CCN(CC)CC1,
c1cnc(Nc2ccc(C(C)C)cc2)nc1NCCC,6.499
c1cnc(Nc2ccc(C(C)(C)C)cc2)nc1N1CCCCC1C,7.231
c1cnc(Nc2ccncc2)nc1N1CCOCC1,8.01
c1cnc(Nc2cc(C1CCC1)ccc2)nc1N(C)CC,7.467
COc1cc2nc(NCCC)nc(Nc3cccc(N(C)C)c3)c2cc1OC,7.917
c1cnc(Nc2ccc(C(C)C)cc2)nc1NC1CC1,9.014
c1ccc2nc(N1CCC(N)CC1)nc(Nc3cccc(C1CC1)c3)c2c1,7.312
c1ccnc(Nc2cccc(OC(F)(F)F)c2)c1N(C)CC,7.159
c1cnc(Nc2cc(OCCC)ccc2)nc1N1CCN(C(=O)C)CC1,7.567
c1cnc(Nc2cccc(NC(=O)C)c2)nc1N1CCNCC1,8.001
c1cc(Nc2ccc(C(C)C)cc2)ncc1N1CCCCC1,5.268
c1cnc(Nc2ccc(OCC)cc2)nc1N1CCN(C)CC1,6.245
c1nc(Nc2cccc(F)c2)nc(n1)N1CCC(O)CC1,6.63
c1nc(Nc2cccc(CCC)c2)nc(n1)N1CCC(N)CC1,6.611
c1ccc2nc(NC1CC1)nc(Nc3ccc(NC(=O)C)cc3)c2c1,
c1nc(Nc2ccc(C)cc2)nc(n1)N1CC(O)CC1,7.735
c1ccc2nc(N1CC(O)CC1)nc(Nc3ccc(CN)cc3)c2c1,7.934
c1cnc(Nc2cc(NC(=O)C)ccc2)nc1N1CCCC1C,6.965
c1ccc2nc(N1CCC(N)CC1)nc(Nc3ccc(F)cc3)c2c1,7.904
c1ccc2nc(N1CCN(C)CC1)nc(Nc3cccc(C)c3)c2c1,6.549
c1cc(Nc2ccc(C#N)cc2)ncc1NCCC,7.28
c1ccnc(Nc2ccc(C(F)(F)F)cc2)c1N1CCC(N)CC1,8.575
c1nc(Nc2ccc(CCC)cc2)nc(n1)N1CCC(O)CC1,7.277
c1cc(Nc2ccc(Br)cc2)ncc1N1CC(O)CC1,6.541
c1ccnc(Nc2ccc(CN)cc2)c1NC1CCNCC1,6.18
c1cc(Nc2ccc(C(=O)N)cc2)ncc1N1CCCCC1,6.631
c1ccc2[nH]c(-c3ccnc(NC1CCNCC1)n3)nc2c1,6.684
COc1cc2nc(NCC(C)C)nc(Nc3ccc(Br)cc3)c2cc1OC,6.759
c1cnc(Nc2cc(C1CC1)ccc2)nc1N1CCN(C)CC1,8.095
c1cc(Nc2ccc(CC)cc2)ncc1NC,
c1cnc(Nc2ccc(C(=O)NC)cc2)nc1N1CCC(O)CC1,7.09
c1ccc2nc(N1CCNCC1)nc(Nc3cccc(C(F)(F)F)c3)c2c1,7.459
c1cnc(Nc2ccc(C(=O)N)cc2)nc1N1CCC(OC)CC1,5.782
c1cc(Cl)c2[nH]c(-c3ccnc(NCC(C)C)n3)nc2c1,8.575
c1cnc(Nc2ccc(N(C)C)cc2)nc1N1CC(O)CC1,
c1cnc(Nc2cccc(C(F)(F)F)c2)nc1N1CCOC1,5.768
c1cc(Nc2ccc(C(=O)N)cc2)ncc1NCC,
COc1cc2nc(N1CCCC(O)C1)nc(Nc3cccc(CN)c3)c2cc1OC,7.716
c1ccc2nc(N1CCCC(O)C1)nc(Nc3ccc(C#N)cc3)c2c1,6.711
c1ccnc(Nc2cccc(OCC)c2)c1N1CCC(N)CC1,7.195
c1cnc(Nc2ccc(NS(=O)(=O)C)cc2)nc1N1CCN(CC)CC1,6.318
c1cnc(Nc2ccc(OCC)cc2)nc1N1CCC(N)CC1,
c1cnc(Nc2ccc(Br)cc2)nc1NCC(C)C,7.3
c1c(F)cc2[nH]c(-c3ccnc(N1CCN(C)CC1)n3)nc2c1,7.035
c1cnc(Nc2cc(S(=O)(=O)C)ccc2)nc1N1CCC(N)CC1,7.556
c1cnc(Nc2ccc(Cl)cc2)nc1NCCC,7.012
c1cnc2c(Nc3ccc(Br)cc3)ccn2c1,8.136
c1ccc2nc(N1CC(C)CC1)nc(Nc3ccc(OC(F)(F)F)cc3)c2c1,7.158
c1cnc(Nc2cccc3[nH]ncc23)nc1NC,6.53
c1cc(Nc2ccc(CCC)cc2)ncc1NCC,7.88
c1cnc(Nc2ccc(c1ccoc1)cc2)nc1NCC1CC1,6.979
c1ccc2nc(N1CC(C)CC1)nc(Nc3ccc(F)cc3)c2c1,8.054
c1c(F)cc2[nH]c(-c3ccnc(NC1CCC1)n3)nc2c1,
c1cnc(Nc2ccc(C(=O)NCC)cc2)nc1N1CC(F)(F)C1,8.729
COc1cc2nc(N1CCCCC1)nc(Nc3ccc(CN)cc3)c2cc1OC,7.63
c1ccnc(Nc2cccc(OC(F)(F)F)c2)c1N1CCOC1,8.595
c1ccc2nc(N1CCCC1)nc(Nc3cccc(CN)c3)c2c1,7.395
c1nc(Nc2cccc(C#N)c2)nc(n1)N1CC(C)CC1,
c1cnc(Nc2ccc(N(C)C)cc2)nc1N1CCCC1,7.215
c1cnc(Nc2cc(c1ccsc1)ccc2)nc1NC1CCNCC1,7.563
c1ccc2nc(NC)nc(Nc3ccc(C(C)C)cc3)c2c1,7.22
COc1cc2nc(N1CCOCC1)nc(Nc3ccc(CC)cc3)c2cc1OC,
c1cnc(Nc2cccc(C#N)c2)nc1NC,7.94
c1ccnc(Nc2cccc(NC(=O)C)c2)c1N1CCC(N)CC1,6.78
c1nc(Nc2cccc(OC(F)(F)F)c2)nc(n1)NC1CCNCC1,7.032
COc1cc2nc(NC1CC1)nc(Nc3ccc(CCC)cc3)c2cc1OC,6.335
COc1cc2nc(NC)nc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,7.023
c1cnc(Nc2ccc(CC)cc2)nc1NCC(C)C,7.145
c1nc(Nc2cccc(C(F)(F)F)c2)nc(n1)NC1CCNCC1,7.53
c1ccnc(Nc2ccc(N(C)C)cc2)c1N1CCN(C)CC1,7.336
COc1cc2nc(N1CCCCC1)nc(Nc3ccc(CC)cc3)c2cc1OC,
COc1cc2nc(N1CCC(O)CC1)nc(Nc3ccc(C(F)(F)F)cc3)c2cc1OC,8.711
c1cc(Nc2ccc(Cl)cc2)ncc1N1CCCC1,7.234
c1cc(Nc2ccc(C(=O)N)cc2)ncc1N1CCN(C)CC1,
c1cc(Nc2ccc(C(C)C)cc2)ncc1N(C)CC,7.319
c1ccc2nc(N1CCCCC1)nc(Nc3ccc(C(=O)N)cc3)c2c1,6.784
c1cnc(Nc2cc(OC(C)C)ccc2)nc1NC,6.102
c1cnc(Nc2cc(OC(F)(F)F)ccc2)nc1NCC(C)C,7.691
c1cnc2[nH]cc(Nc3ccc(CC)cc3)c2n1,6.304
c1cc(C(F)(F)F)c2[nH]c(-c3ccnc(N1CCNCC1)n3)nc2c1,6.682
c1ccc2nc(N1CCC(N)CC1)nc(Nc3cccc(C#N)c3)c2c1,7.592
c1nc(Nc2ccc(C1CCC1)cc2)c2nc[nH]c2n1,6.873
c1cnc(Nc2cc(C(=O)NCC)ccc2)nc1N1CCCCC1C,7.171
c1ccnc(Nc2ccc(C(=O)NC)cc2)c1NC1CC1,7.513
c1cc(Nc2ccc(F)cc2)ncc1NCC(C)C,5.286
c1nc(Nc2cccc(NC(=O)C)c2)nc(n1)N1CC(O)CC1,7.411
c1ccc2nc(N1CCC(F)CC1)nc(Nc3cccc(C1CC1)c3)c2c1,6.738
c1cnc(Nc2ccc(C(C)C)cc2)nc1NCC,5.932
COc1cc2nc(N1CC(C)CC1)nc(Nc3ccc(S(=O)(=O)C)cc3)c2cc1OC,7.984
c1cnc(Nc2cc(C(=O)NCC)ccc2)nc1N1CCC(F)CC1,6.967
c1cnc(Nc2cc(C(=O)O)ccc2)nc1N1CCN(CC)CC1,7.203
c1cnc(Nc2cc(C(=O)NCC)ccc2)nc1N1CCCC1C,7.945
c1ccnc(Nc2cccc(NC(=O)C)c2)c1N1CCCC1,7.783
c1cnc(Nc2ccc(OCCF)cc2)nc1NC1CCNCC1,7.48
c1cnc(Nc2ccc(OC(C)C)cc2)nc1N1CCC(O)CC1,7.187
COc1cc2nc(NCCC)nc(Nc3ccc(C(=O)NC)cc3)c2cc1OC,6.259
c1cnc(Nc2ccc(NC(=O)C)cc2)nc1N1CCN(C)CC1,7.883
c1ccc2nc(N1CCOC1)nc(Nc3cccc(C(F)(F)F)c3)c2c1,8.018
c1cnc(Nc2ccc(CC)cc2)nc1NC1CCC1,
c1nc(Nc2ccc(OCC)cc2)nc(n1)N1CCNCC1,7.227
c1cnc(Nc2cc(C(=O)NC)ccc2)nc1N1CCC(N)CC1,7.161
c1nc(Nc2ccc(S(=O)(=O)C)cc2)nc(n1)NCCC,
c1cc(Nc2ccc(CC)cc2)ncc1N1CCN(C)CC1,5.832
c1ccnc(Nc2cccc(OC(F)(F)F)c2)c1N1CCN(CC)CC1,7.001
c1cnc(Nc2cc(c1ccoc1)ccc2)nc1NCC1CC1,7.247
c1nc(Nc2ccc(C1CCC1)cc2)nc(n1)N1CC(O)CC1,7.386
c1nc(Nc2ccc(C1CCC1)cc2)nc(n1)NCC,6.99
c1nc(Nc2cccc(OC(F)(F)F)c2)nc(n1)NCCC,7.424
c1nc(Nc2ccc(Br)cc2)nc(n1)N1CCOC1,
c1ccc2nc(N1CCNCC1)nc(Nc3cccc(C(=O)N)c3)c2c1,8.096
c1c(F)cc2[nH]c(-c3ccnc(N(C)CC)n3)nc2c1,
COc1cc2nc(N(C)CC)nc(Nc3ccc(C#N)cc3)c2cc1OC,
c1cnc(Nc2ccc(Cl)cc2)nc1N1CCCC1C,7.965
c1ccnc(Nc2cccc(C(=O)NC)c2)c1N(C)CC,8.608
c1cnc(Nc2ccc(C)cc2)nc1NCC1CC1,
c1ccnc(Nc2cccc(NC(=O)C)c2)c1N1CCNCC1,8.408
c1ccc2nc(N(C)CC)nc(Nc3ccc(C(=O)NC)cc3)c2c1,6.899
c1cnc(Nc2cccc(NC(=O)C)c2)nc1NC1CCNCC1,7.543
c1cc(Nc2ccc(C(=O)NC)cc2)ncc1N1CCNCC1,7.813
COc1cc2nc(N1CCNCC1)nc(Nc3cccc(C)c3)c2cc1OC,6.42
COc1cc2nc(N1CCC(N)CC1)nc(Nc3ccc(C(=O)NC)cc3)c2cc1OC,8.52
c1cnc2c(Nc3ccc(F)cc3)ccn2c1,7.262
c1ccc2nc(N1CCCC1)nc(Nc3cccc(C(=O)NC)c3)c2c1,6.034
c1ccnc(Nc2cccc(OC(F)(F)F)c2)c1NC1CC1,6.849
c1cnc(Nc2cc(OCCF)ccc2)nc1N(C)CC,8.851
c1cnc(Nc2ccc(NCC)cc2)nc1N1CCC(OC)CC1,6.223
COc1cc2nc(NC)nc(Nc3cccc(S(=O)(=O)C)c3)c2cc1OC,7.816
c1ccc2nc(NCC(C)C)nc(Nc3ccc(OCC)cc3)c2c1,7.804
COc1cc2nc(N1CCC(O)CC1)nc(Nc3ccc(CC)cc3)c2cc1OC,7.106
c1ccnc(Nc2cccc(F)c2)c1N1CCCC(O)C1,6.492
c1cnc(Nc2cccc(F)c2)nc1N1CCN(C)CC1,9.101
c1ccnc(Nc2cccc(S(=O)(=O)C)c2)c1N1CCC(F)CC1,
c1nc(Nc2ccc(Cl)cc2)nc(n1)N1CCCC(O)C1,6.807
c1ccnc(Nc2cccc(NC(=O)C)c2)c1NCCC,
c1ccnc(Nc2ccc(OCC)cc2)c1N1CCOC1,7.923
c1ccnc(Nc2ccc(OCC)cc2)c1N1CCC(F)CC1,8.15
c1cc(Nc2ccc(CN)cc2)ncc1NCC(C)C,
c1cnc(Nc2ccc(F)cc2)nc1N1CCOCC1,7.357
c1nc(Nc2cccc(CCC)c2)nc(n1)N1CCC(F)CC1,7.238
c1cnc(Nc2ccc(C(=O)N)cc2)nc1N1CCCC1C,7.595
c1ccnc(Nc2ccc(C#N)cc2)c1N1CCC(O)CC1,9.037
c1cnc(Nc2ccc(NC(=O)C)cc2)nc1N1CCC(O)CC1,6.884
c1cc(Nc2ccc(NC(=O)C)cc2)ncc1N(C)CC,7.065
c1cnc(Nc2cccc(NC(=O)C)c2)nc1N1CCC(F)CC1,6.378
c1cnc(Nc2ccc(CC)cc2)nc1N1CCOC1,
c1ccc2nc(N1CCOCC1)nc(Nc3cccc(OC(F)(F)F)c3)c2c1,7.844
c1cc(Nc2ccc(C)cc2)ncc1N1CC(C)CC1,6.349
c1ccc2nc(N1CCC(O)CC1)nc(Nc3cccc(OC)c3)c2c1,7.091
c1ccc2nc(NC1CC1)nc(Nc3cccc(OC(F)(F)F)c3)c2c1,7.467
c1ccnc(Nc2ccc(C(C)C)cc2)c1NC1CCNCC1,6.311
c1nc(Nc2cccc(C#N)c2)nc(n1)N1CCN(C)CC1,8.085
c1nc(Nc2cccc(N(C)C)c2)nc(n1)N1CC(O)CC1,6.699
c1ccc2nc(N1CCC(F)CC1)nc(Nc3cccc(CN)c3)c2c1,7.592
c1ccc2nc(NC1CC1)nc(Nc3ccc(C1CC1)cc3)c2c1,7.488
c1cnc(Nc2cc(CC)ccc2)nc1N1CC(F)(F)C1,8.197
c1ccnc(Nc2cccc(S(=O)(=O)C)c2)c1N1CCN(C)CC1,
c1cnc(Nc2ccc(C(=O)NC)cc2)nc1N1CC(F)(F)C1,5.903
c1nc(Nc2ccc(N(C)C)cc2)nc(n1)N1CCN(CC)CC1,6.904
c1ccnc(Nc2cccc(C1CC1)c2)c1N1CCCCC1,7.132
c1ccnc(Nc2cccc(C#N)c2)c1NC1CC1,7.884
COc1cc2nc(N1CCNCC1)nc(Nc3cccc(C(C)C)c3)c2cc1OC,8.1
c1ccc2nc(N1CCCCC1)nc(Nc3ccc(C1CCC1)cc3)c2c1,7.23
c1nc(Nc2ccc(C1CC1)cc2)nc(n1)N1CCC(F)CC1,6.895
c1cc(Nc2ccc(C(=O)NC)cc2)ncc1NCCC,8.283
c1cnc(Nc2ccc(Cl)cc2)nc1N(C)CC,7.046
COc1cc2nc(NCC)nc(Nc3ccc(C(=O)NC)cc3)c2cc1OC,7.767
c1ccnc(Nc2ccc(C1CC1)cc2)c1N1CC(C)CC1,6.643
c1nc(Nc2ccc(OCC)cc2)nc(n1)N1CCCC(O)C1,7.027
c1cnc(Nc2cc(C(=O)N)ccc2)nc1N1CCC(N)CC1,6.678
c1nc(Nc2ccc(C(F)(F)F)cc2)nc(n1)NC,8.187
c1cnc(Nc2ccc(OCC)cc2)nc1NC1CCC1,6.375
c1cnc(Nc2cc(c1ccsc1)ccc2)nc1NCC(C)C,5.727
c1cnc(Nc2cc(OCCC)ccc2)nc1N1CCC(N)CC1,7.665
c1cnc(Nc2cc(C(=O)NCC)ccc2)nc1N1CCOCC1,7.135
c1ccnc(Nc2cccc(NC(=O)C)c2)c1N1CCC(O)CC1,7.338
c1cnc(Nc2cc(OCCC)ccc2)nc1N1CCN(C)CC1,8.192
COc1cc2nc(N1CCNCC1)nc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,6.269
c1ccnc(Nc2ccc(NC(=O)C)cc2)c1N1CCC(N)CC1,6.71
c1cc(OC)c2[nH]c(-c3ccnc(N1CCC(N)CC1)n3)nc2c1,7.119
c1ccc2nc(N1CCCCC1)nc(Nc3cccc(CN)c3)c2c1,8.439
COc1cc2nc(N1CC(C)CC1)nc(Nc3ccc(Br)cc3)c2cc1OC,6.51
c1ccc2nc(NC1CC1)nc(Nc3ccc(Br)cc3)c2c1,8.306
c1cnc(Nc2ccc(SC)cc2)nc1N1CCOC1,
c1cnc(Nc2ccc(OCCF)cc2)nc1N1CC(O)CC1,7.937
c1ccnc(Nc2cccc(NC(=O)C)c2)c1N1CCOC1,7.62
COc1cc2nc(NC1CCNCC1)nc(Nc3cccc(OC)c3)c2cc1OC,6.298
c1cnc(Nc2ccc(c1ccoc1)cc2)nc1N1CCN(C(=O)C)CC1,7.036
c1cc(Nc2ccc(C1CC1)cc2)ncc1N1CCCCC1,7.184
c1cnc(Nc2ccc(NS(=O)(=O)C)cc2)nc1N1CCCC(O)C1,
COc1cc2nc(NCC(C)C)nc(Nc3ccc(CCC)cc3)c2cc1OC,7.782
c1cnc2cc(Nc3cccc(C(=O)NCC)c3)cn2c1,7.089
c1ccnc(Nc2cccc(OCC)c2)c1N1CCC(F)CC1,5.847
c1cnc(Nc2cccc(OC)c2)nc1NC,9.464
c1ccnc(Nc2ccc(Cl)cc2)c1N1CCCCC1,6.993
c1cnc(Nc2ccc(NS(=O)(=O)C)cc2)nc1N1CCC(F)CC1,7.542
c1nc(Nc2ccc(Cl)cc2)nc(n1)N1CCC(O)CC1,8.062
c1ccnc(Nc2ccc(CN)cc2)c1N1CCOC1,8.95
c1cnc(Nc2ccc(CC)cc2)nc1N1CCC(N)CC1,7.103
c1cnc(Nc2ccc(NC(=O)C)cc2)nc1N1CCN(C(=O)C)CC1,6.553
COc1cc2nc(N1CCC(O)CC1)nc(Nc3cccc(S(=O)(=O)C)c3)c2cc1OC,6.206
c1ccnc(Nc2cccc(C(=O)N)c2)c1N1CCC(O)CC1,6.604
c1ccc2nc(NC)nc(Nc3cccc(OCC)c3)c2c1,6.581
c1ccc2nc(N1CCCC1)nc(Nc3cccc(C(F)(F)F)c3)c2c1,7.737
c1cnc(Nc2cc(C(=O)NC)ccc2)nc1N1CCNCC1,7.553
c1ccnc(Nc2ccc(F)cc2)c1N1CCC(O)CC1,6.553
c1nc(Nc2ccc(OCC)cc2)nc(n1)N1CCOC1,5.746
c1cnc(Nc2cc(C(=O)O)ccc2)nc1NC,8.127
c1ccnc(Nc2cccc(N(C)C)c2)c1NCC,6.967
c1nc(Nc2cccc(N(C)C)c2)nc(n1)N1CCCCC1,7.903
c1nc(Nc2cccc(C(C)C)c2)nc(n1)N1CCCC1,6.793
c1cnc(Nc2ccc(C(=O)NC)cc2)nc1N1CCN(C)CC1,8.295
COc1cc2nc(N(C)CC)nc(Nc3cccc(CN)c3)c2cc1OC,6.504
c1cnc(Nc2cc(C(=O)NC)ccc2)nc1NC1CCC1,7.088
c1cnc(Nc2ccc(NC(=O)C)cc2)nc1N1CCC(N)CC1,6.537
c1ccc2nc(N1CCOC1)nc(Nc3cccc(OC(F)(F)F)c3)c2c1,7.102
c1cnc(Nc2cc(OCCC)ccc2)nc1N1CC(O)CC1,
c1cnc(Nc2ccc(c1ccsc1)cc2)nc1N1CCCC1,8.199
c1ccnc(Nc2ccc(F)cc2)c1NC1CC1,7.955
c1cnc(Nc2cccc(CCC)c2)nc1NC1CCNCC1,7.996
COc1cc2nc(NC1CCNCC1)nc(Nc3ccc(C)cc3)c2cc1OC,8.235
c1nc(Nc2cccc(S(=O)(=O)C)c2)nc(n1)N(C)CC,6.772
c1nc(Nc2cccc(C(=O)N)c2)nc(n1)N1CCOC1,7.352
c1cnc(Nc2ccc(C(=O)N)cc2)nc1N1CCCC(O)C1,
c1cc(Nc2ccc(S(=O)(=O)C)cc2)ncc1N1CCCC1,6.542
c1cnc(Nc2cccc(S(=O)(=O)C)c2)nc1NCC,6.897
c1cc(Nc2ccc(CCC)cc2)ncc1NC,7.194
c1cnc(Nc2ccc(OC)cc2)nc1N(CC)CC,
c1cnc(Nc2ccc(OC(F)(F)F)cc2)nc1N1CCOC1,7.151
c1nc(Nc2cccc(C1CCC1)c2)nc(n1)N1CCNCC1,6.829
c1nc(Nc2ccc(OC(F)(F)F)cc2)nc(n1)NC1CCNCC1,8.605
c1ccnc(Nc2cccc(CCC)c2)c1NCC,
c1cnc(Nc2ccc(C)cc2)nc1N1CCN(C)CC1,6.623
c1cnc(Nc2ccc(OCC)cc2)nc1N1CCCC(O)C1,7.158
COc1cc2nc(NCC(C)C)nc(Nc3ccc(C#N)cc3)c2cc1OC,7.23
c1ccc2nc(N1CCOCC1)nc(Nc3ccc(N(C)C)cc3)c2c1,6.64
c1cnc(Nc2cc(c1ccsc1)ccc2)nc1N1CCC(OC)CC1,7.923
COc1cc2nc(N1CCOC1)nc(Nc3cccc(C(C)C)c3)c2cc1OC,6.162
COc1cc2nc(NC1CC1)nc(Nc3cccc(OC)c3)c2cc1OC,8.467
COc1cc2nc(NC)nc(Nc3cccc(CCC)c3)c2cc1OC,7.496
c1ccnc(Nc2ccc(N(C)C)cc2)c1N1CCN(CC)CC1,6.26
c1cnc(Nc2cc(OC(C)C)ccc2)nc1N1CCOCC1,8.432
c1ccc2nc(NCC)nc(Nc3ccc(C#N)cc3)c2c1,8.463
COc1cc2nc(NCC(C)C)nc(Nc3cccc(C)c3)c2cc1OC,8.299
